Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Drew Eubanks,20220403,POR,0,SAS,113,POR,92,31.63,5,11,0.455,1,2,0.5,2,4,0.5,4,9,13,1,1,0,4,4,13,-20,.509,.500,.182,.364,12.6,32.5,21.9,6.0,1.6,0.0,23.9,24.3,86,114,-9.4
Brandon Williams,20220403,POR,0,SAS,113,POR,92,30.08,2,9,0.222,1,5,0.2,0,0,,1,2,3,7,1,1,3,0,5,-16,.278,.278,.556,.000,3.3,7.6,5.3,37.5,1.7,3.8,25.0,18.3,74,119,-7.1
CJ Elleby,20220403,POR,0,SAS,113,POR,92,26.05,3,6,0.5,2,4,0.5,0,2,0.0,0,4,4,1,0,1,0,3,8,-9,.581,.667,.667,.333,0.0,17.5,8.2,6.7,0.0,4.4,0.0,12.1,110,119,-3.6
Keon Johnson,20220403,POR,0,SAS,113,POR,92,25.37,8,15,0.5329999999999999,3,7,0.429,0,0,,0,3,3,2,0,1,1,0,19,-9,.633,.633,.467,.000,0.0,13.5,6.3,21.2,0.0,4.5,6.3,28.9,111,120,5.1
Greg Brown III,20220403,POR,0,SAS,113,POR,92,24.1,4,8,0.5,4,5,0.8,2,2,1.0,0,2,2,1,1,0,1,5,14,-8,.788,.750,.625,.250,0.0,9.5,4.4,8.0,2.1,0.0,10.1,18.8,131,119,2.5
Kris Dunn,20220403,POR,0,SAS,113,POR,92,26.67,1,4,0.25,0,2,0.0,0,0,,1,4,5,6,0,0,2,4,2,-13,.250,.250,.500,.000,3.8,17.1,10.0,34.6,0.0,0.0,33.3,10.3,84,121,-13.9
Ben McLemore,20220403,POR,0,SAS,113,POR,92,25.3,6,14,0.429,4,11,0.364,3,3,1.0,0,1,1,3,1,0,2,0,19,-12,.620,.571,.786,.214,0.0,4.5,2.1,26.3,2.0,0.0,11.5,31.4,110,121,4.9
Keljin Blevins,20220403,POR,0,SAS,113,POR,92,21.23,0,5,0.0,0,5,0.0,2,2,1.0,0,1,1,0,1,0,0,1,2,-13,.170,.000,1.000,.400,0.0,5.4,2.5,0.0,2.4,0.0,0.0,12.7,38,120,-14.6
Reggie Perry,20220403,POR,0,SAS,113,POR,92,16.37,3,9,0.33299999999999996,0,2,0.0,1,2,0.5,1,5,6,1,2,1,0,4,7,-1,.354,.333,.222,.222,6.1,34.9,19.6,12.1,6.1,7.0,0.0,27.7,81,99,-4.0
Didi Louzada,20220403,POR,0,SAS,113,POR,92,13.2,1,3,0.33299999999999996,1,2,0.5,0,0,,0,1,1,0,0,0,1,1,3,-4,.500,.500,.667,.000,0.0,8.7,4.0,0.0,0.0,0.0,25.0,13.9,67,124,-12.7
Justise Winslow,20220403,POR,0,SAS,113,POR,92,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
