Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Anthony Edwards,20211210,MIN,1,CLE,123,MIN,106,32.55,6,17,0.353,1,8,0.125,0,0,,1,3,4,2,2,1,3,1,13,-32,.382,.382,.471,.000,2.9,12.3,6.8,10.9,2.8,2.8,15.0,24.9,71,117,-7.1
Karl-Anthony Towns,20211210,MIN,1,CLE,123,MIN,106,30.45,8,19,0.42100000000000004,0,7,0.0,5,6,0.833,3,4,7,2,1,3,5,4,21,-21,.485,.421,.368,.316,9.3,17.5,12.7,13.5,1.5,9.1,18.8,35.5,86,114,-4.1
Jarred Vanderbilt,20211210,MIN,1,CLE,123,MIN,106,30.3,3,6,0.5,1,1,1.0,2,3,0.667,1,7,8,2,3,1,1,2,9,-22,.615,.583,.167,.500,3.1,30.8,14.6,10.1,4.6,3.0,12.0,11.1,117,110,3.8
Patrick Beverley,20211210,MIN,1,CLE,123,MIN,106,27.63,2,7,0.28600000000000003,1,4,0.25,2,2,1.0,2,1,3,7,1,0,1,0,7,-24,.444,.357,.571,.286,6.8,4.8,6.0,37.4,1.7,0.0,11.3,13.0,115,122,1.6
Taurean Prince,20211210,MIN,1,CLE,123,MIN,106,11.25,2,3,0.667,1,1,1.0,4,4,1.0,0,0,0,1,0,0,1,2,9,-18,.945,.833,.333,1.333,0.0,0.0,0.0,15.5,0.0,0.0,17.4,20.8,156,127,6.0
Malik Beasley,20211210,MIN,1,CLE,123,MIN,106,29.2,6,15,0.4,3,8,0.375,0,0,,1,4,5,3,0,0,0,1,15,+10,.500,.500,.533,.000,3.2,18.3,9.4,18.9,0.0,0.0,0.0,20.8,108,125,-0.1
Jaden McDaniels,20211210,MIN,1,CLE,123,MIN,106,21.55,1,4,0.25,0,1,0.0,3,3,1.0,0,2,2,1,0,0,1,3,5,-4,.470,.250,.250,.750,0.0,12.4,5.1,6.6,0.0,0.0,15.8,11.9,90,125,-10.1
Leandro Bolmaro,20211210,MIN,1,CLE,123,MIN,106,15.65,0,2,0.0,0,1,0.0,2,2,1.0,1,1,2,1,2,0,0,2,2,-4,.347,.000,.500,1.000,6.0,8.5,7.1,8.5,5.9,0.0,0.0,7.5,107,112,-0.9
Jaylen Nowell,20211210,MIN,1,CLE,123,MIN,106,15.4,4,7,0.5710000000000001,2,3,0.667,0,2,0.0,0,1,1,3,0,0,0,0,10,+7,.635,.714,.429,.286,0.0,8.7,3.6,39.7,0.0,0.0,0.0,20.8,129,126,7.9
Naz Reid,20211210,MIN,1,CLE,123,MIN,106,14.17,3,9,0.33299999999999996,1,4,0.25,1,2,0.5,0,2,2,0,0,0,2,3,8,-2,.405,.389,.444,.222,0.0,18.8,7.8,0.0,0.0,0.0,16.8,34.0,65,124,-17.8
Jake Layman,20211210,MIN,1,CLE,123,MIN,106,4.72,1,2,0.5,1,1,1.0,0,0,,0,1,1,1,0,0,0,1,3,+11,.750,.750,.500,.000,0.0,28.3,11.7,39.4,0.0,0.0,0.0,17.2,155,123,11.6
Nathan Knight,20211210,MIN,1,CLE,123,MIN,106,3.57,0,0,,0,0,,4,4,1.0,0,3,3,0,0,0,0,0,4,+7,1.136,,,,0.0,100.0,46.4,0.0,0.0,0.0,0.0,20.0,250,114,25.3
Josh Okogie,20211210,MIN,1,CLE,123,MIN,106,3.57,0,1,0.0,0,0,,0,0,,1,1,2,1,0,0,0,0,0,+7,.000,.000,.000,.000,26.4,37.4,30.9,37.4,0.0,0.0,0.0,11.4,89,123,-1.0
