Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Joshua Primo,20220320,SAS,0,SAS,110,GSW,108,34.08,5,10,0.5,1,4,0.25,0,0,,0,3,3,2,0,1,0,3,11,+10,.550,.550,.400,.000,0.0,9.0,4.2,9.1,0.0,2.5,0.0,11.8,123,119,-1.8
Dejounte Murray,20220320,SAS,0,SAS,110,GSW,108,33.98,8,24,0.33299999999999996,2,6,0.33299999999999996,1,1,1.0,1,5,6,8,0,0,2,1,19,-8,.389,.375,.250,.042,2.6,15.0,8.4,42.3,0.0,0.0,7.6,31.4,96,117,-1.9
Keldon Johnson,20220320,SAS,0,SAS,110,GSW,108,33.95,5,15,0.33299999999999996,2,9,0.222,2,3,0.667,2,5,7,5,1,0,0,0,14,+5,.429,.400,.600,.200,5.2,15.0,9.8,22.9,1.5,0.0,0.0,19.4,114,114,2.9
Devin Vassell,20220320,SAS,0,SAS,110,GSW,108,33.18,3,12,0.25,3,8,0.375,3,4,0.75,2,4,6,1,3,0,2,5,12,+7,.436,.375,.667,.333,5.4,12.3,8.6,4.3,4.6,0.0,12.7,19.2,92,107,-3.5
Jakob Poeltl,20220320,SAS,0,SAS,110,GSW,108,25.72,2,7,0.28600000000000003,0,0,,3,6,0.5,8,6,14,2,0,1,0,4,7,+11,.363,.286,.000,.857,27.7,23.8,25.9,10.9,0.0,3.3,0.0,15.1,121,111,-3.5
Josh Richardson,20220320,SAS,0,SAS,110,GSW,108,27.13,8,12,0.667,3,5,0.6,6,6,1.0,0,2,2,1,1,0,1,2,25,-3,.854,.792,.417,.500,0.0,7.5,3.5,7.4,1.9,0.0,6.4,23.3,161,117,14.5
Tre Jones,20220320,SAS,0,SAS,110,GSW,108,20.87,3,7,0.429,2,3,0.667,1,1,1.0,2,2,4,4,2,0,3,1,9,+10,.605,.571,.429,.143,8.5,9.8,9.1,29.6,4.9,0.0,28.7,20.2,105,109,5.8
Zach Collins,20220320,SAS,0,SAS,110,GSW,108,19.43,4,8,0.5,2,3,0.667,1,2,0.5,1,0,1,2,0,0,1,0,11,-6,.619,.625,.375,.250,4.6,0.0,2.4,17.6,0.0,0.0,10.1,20.5,121,125,4.3
Jock Landale,20220320,SAS,0,SAS,110,GSW,108,6.62,0,2,0.0,0,1,0.0,0,0,,1,0,1,0,0,0,1,0,0,-7,.000,.000,.500,.000,13.4,0.0,7.2,0.0,0.0,0.0,33.3,18.3,22,125,-25.5
Joe Wieskamp,20220320,SAS,0,SAS,110,GSW,108,5.03,0,1,0.0,0,1,0.0,2,2,1.0,0,0,0,0,0,0,0,2,2,-9,.532,.000,1.000,2.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,131,124,-12.6
