Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Shai Gilgeous-Alexander,20211027,OKC,1,OKC,123,LAL,115,37.68,7,19,0.368,5,11,0.455,8,10,0.8,2,7,9,5,0,0,2,2,27,+2,.577,.500,.579,.526,6.4,21.2,14.0,18.7,0.0,0.0,7.9,28.4,125,116,0.9
Luguentz Dort,20211027,OKC,1,OKC,123,LAL,115,33.95,5,12,0.41700000000000004,1,3,0.33299999999999996,6,6,1.0,1,5,6,0,1,0,2,2,17,+11,.581,.458,.250,.500,3.5,16.8,10.3,0.0,1.4,0.0,12.0,20.7,111,114,-5.8
Josh Giddey,20211027,OKC,1,OKC,123,LAL,115,32.22,7,13,0.5379999999999999,2,5,0.4,2,3,0.667,0,2,2,10,1,0,4,2,18,-3,.628,.615,.385,.231,0.0,7.1,3.6,45.7,1.5,0.0,21.8,24.0,121,116,3.2
Darius Bazley,20211027,OKC,1,OKC,123,LAL,115,31.87,8,14,0.5710000000000001,4,8,0.5,0,0,,1,5,6,2,4,1,3,1,20,0,.714,.714,.571,.000,3.8,17.9,11.0,9.7,5.9,2.6,17.6,22.5,120,102,8.8
Derrick Favors,20211027,OKC,1,OKC,123,LAL,115,25.85,7,8,0.875,0,0,,1,2,0.5,1,5,6,0,0,0,1,3,15,+7,.845,.875,.000,.250,4.6,22.1,13.6,0.0,0.0,0.0,10.1,16.1,148,115,-0.2
Kenrich Williams,20211027,OKC,1,OKC,123,LAL,115,19.1,2,4,0.5,1,2,0.5,0,2,0.0,1,3,4,0,1,0,1,1,5,+11,.512,.625,.500,.500,6.3,18.0,12.3,0.0,2.5,0.0,17.0,13.0,90,111,-5.4
Isaiah Roby,20211027,OKC,1,OKC,123,LAL,115,16.42,4,5,0.8,1,1,1.0,4,4,1.0,1,1,2,1,0,1,0,3,13,+15,.962,.900,.200,.800,7.3,7.0,7.1,9.3,0.0,5.1,0.0,17.4,203,115,11.0
Ty Jerome,20211027,OKC,1,OKC,123,LAL,115,14.22,1,4,0.25,1,4,0.25,0,0,,0,2,2,2,1,0,1,1,3,+28,.375,.375,1.000,.000,0.0,16.1,8.2,17.0,3.3,0.0,20.0,14.8,84,109,-5.8
Théo Maledon,20211027,OKC,1,OKC,123,LAL,115,7.48,0,1,0.0,0,0,,0,0,,1,0,1,1,0,0,0,0,0,-1,.000,.000,.000,.000,16.0,0.0,7.8,14.9,0.0,0.0,0.0,5.6,107,120,-6.7
Aleksej Pokusevski,20211027,OKC,1,OKC,123,LAL,115,7.25,0,2,0.0,0,2,0.0,0,0,,0,0,0,0,0,0,1,0,0,-4,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,33.3,17.5,0,120,-25.8
Jeremiah Robinson-Earl,20211027,OKC,1,OKC,123,LAL,115,5.65,0,0,,0,0,,0,0,,1,1,2,0,0,1,0,0,0,-14,,,,,21.2,20.2,20.7,0.0,0.0,14.9,,0.0,228,106,4.1
Tre Mann,20211027,OKC,1,OKC,123,LAL,115,5.32,1,2,0.5,0,1,0.0,1,2,0.5,1,0,1,0,0,0,0,1,3,-9,.521,.500,.500,1.000,22.6,0.0,11.0,0.0,0.0,0.0,0.0,22.9,126,120,-7.2
Gabriel Deck,20211027,OKC,1,OKC,123,LAL,115,3.0,1,2,0.5,0,0,,0,0,,0,1,1,0,0,0,0,0,2,-3,.500,.500,.000,.000,0.0,38.1,19.5,0.0,0.0,0.0,0.0,28.1,102,112,-6.7
