Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
CJ McCollum,20220309,NOP,1,ORL,108,NOP,102,38.22,14,27,0.519,3,11,0.273,1,3,0.33299999999999996,0,4,4,8,0,0,4,2,32,-3,.565,.574,.407,.111,0.0,13.2,5.8,42.9,0.0,0.0,12.4,36.3,105,117,4.2
Jonas Valančiūnas,20220309,NOP,1,ORL,108,NOP,102,33.63,11,20,0.55,0,2,0.0,8,8,1.0,5,10,15,3,2,2,1,3,30,+5,.638,.550,.100,.400,14.9,37.6,24.9,16.9,2.9,7.3,4.1,31.3,135,101,15.0
Tony Snell,20220309,NOP,1,ORL,108,NOP,102,31.15,0,4,0.0,0,3,0.0,0,0,,0,1,1,0,2,0,1,1,0,0,.000,.000,.750,.000,0.0,4.1,1.8,0.0,3.1,0.0,20.0,6.9,0,111,-11.3
Herbert Jones,20220309,NOP,1,ORL,108,NOP,102,26.73,6,10,0.6,2,2,1.0,1,2,0.5,1,1,2,3,0,0,2,6,15,-2,.689,.700,.200,.200,3.7,4.7,4.2,17.8,0.0,0.0,15.5,20.7,119,119,-0.8
Jaxson Hayes,20220309,NOP,1,ORL,108,NOP,102,23.62,3,4,0.75,0,0,,1,3,0.33299999999999996,0,4,4,1,1,0,0,2,7,-13,.658,.750,.000,.750,0.0,21.4,9.5,5.8,2.1,0.0,0.0,9.7,133,111,-0.9
Devonte' Graham,20220309,NOP,1,ORL,108,NOP,102,29.15,3,11,0.273,1,6,0.16699999999999998,0,0,,1,2,3,4,3,0,1,2,7,-5,.318,.318,.545,.000,3.4,8.7,5.7,18.3,5.0,0.0,8.3,17.7,79,106,-3.1
Trey Murphy III,20220309,NOP,1,ORL,108,NOP,102,23.73,1,3,0.33299999999999996,0,2,0.0,2,2,1.0,1,3,4,0,2,0,0,1,4,-8,.515,.333,.667,.667,4.2,16.0,9.4,0.0,4.1,0.0,0.0,7.0,122,107,-1.8
Jose Alvarado,20220309,NOP,1,ORL,108,NOP,102,18.65,3,8,0.375,1,3,0.33299999999999996,0,0,,1,3,4,3,1,0,1,4,7,-3,.438,.438,.375,.000,5.4,20.3,12.0,23.2,2.6,0.0,11.1,20.7,95,109,-4.2
Naji Marshall,20220309,NOP,1,ORL,108,NOP,102,10.98,0,5,0.0,0,2,0.0,0,0,,0,1,1,1,0,0,1,1,0,+1,.000,.000,.400,.000,0.0,11.5,5.1,10.7,0.0,0.0,16.7,23.4,10,117,-26.8
Willy Hernangómez,20220309,NOP,1,ORL,108,NOP,102,4.08,0,1,0.0,0,0,,0,0,,1,2,3,0,0,0,0,0,0,-2,.000,.000,.000,.000,24.5,61.9,41.0,0.0,0.0,0.0,0.0,10.5,62,108,-11.8
