Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Julius Randle,20211121,NYK,0,CHI,109,NYK,103,38.55,13,19,0.684,1,2,0.5,7,8,0.875,3,7,10,3,0,0,5,4,34,+6,.755,.711,.105,.421,8.3,20.3,14.1,19.9,0.0,0.0,18.2,31.0,128,119,7.7
RJ Barrett,20211121,NYK,0,CHI,109,NYK,103,33.05,2,12,0.16699999999999998,0,2,0.0,5,8,0.625,1,14,15,2,1,1,1,3,9,+6,.290,.167,.167,.667,3.2,47.3,24.8,9.1,1.5,2.5,6.1,21.7,72,105,-7.0
Nerlens Noel,20211121,NYK,0,CHI,109,NYK,103,26.22,3,4,0.75,0,0,,0,0,,3,2,5,2,0,3,1,5,6,-10,.750,.750,.000,.000,12.2,8.5,10.4,12.4,0.0,9.3,20.0,8.3,140,116,3.0
Evan Fournier,20211121,NYK,0,CHI,109,NYK,103,22.88,1,7,0.14300000000000002,0,3,0.0,1,2,0.5,0,1,1,0,1,0,2,0,3,0,.190,.143,.429,.286,0.0,4.9,2.4,0.0,2.2,0.0,20.2,18.7,34,119,-16.5
Kemba Walker,20211121,NYK,0,CHI,109,NYK,103,17.97,3,9,0.33299999999999996,1,4,0.25,0,0,,0,2,2,4,0,1,0,1,7,-4,.389,.389,.444,.000,0.0,12.4,6.1,39.6,0.0,4.5,0.0,21.7,103,118,1.8
Derrick Rose,20211121,NYK,0,CHI,109,NYK,103,30.03,3,11,0.273,1,2,0.5,2,2,1.0,1,1,2,3,1,3,0,4,9,-2,.379,.318,.182,.182,3.6,3.7,3.6,15.9,1.7,8.1,0.0,17.2,100,115,0.7
Alec Burks,20211121,NYK,0,CHI,109,NYK,103,29.07,3,6,0.5,1,3,0.33299999999999996,6,6,1.0,1,2,3,0,0,0,3,5,13,-4,.752,.583,.500,1.000,3.7,7.7,5.6,0.0,0.0,0.0,25.8,17.4,117,123,-6.0
Immanuel Quickley,20211121,NYK,0,CHI,109,NYK,103,25.12,4,11,0.364,1,8,0.125,3,3,1.0,0,0,0,1,1,0,1,1,12,-6,.487,.409,.727,.273,0.0,0.0,0.0,7.0,2.0,0.0,7.5,23.0,101,121,-3.6
Obi Toppin,20211121,NYK,0,CHI,109,NYK,103,13.1,3,5,0.6,2,3,0.667,2,2,1.0,3,3,6,1,0,2,0,2,10,-13,.850,.800,.600,.400,24.4,25.6,25.0,15.3,0.0,12.4,0.0,19.5,185,108,24.8
Jericho Sims,20211121,NYK,0,CHI,109,NYK,103,3.58,0,0,,0,0,,0,0,,0,0,0,0,0,1,0,0,0,-3,,,,,0.0,0.0,0.0,0.0,0.0,22.7,,0.0,0,110,4.1
Quentin Grimes,20211121,NYK,0,CHI,109,NYK,103,0.43,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,126,-7.3
