Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Saddiq Bey,20220128,DET,0,ORL,119,DET,103,32.23,5,14,0.35700000000000004,2,6,0.33299999999999996,5,7,0.7140000000000001,4,1,5,2,1,1,2,2,17,-21,.498,.429,.429,.500,11.2,4.3,8.5,12.1,1.5,2.6,10.5,25.1,105,127,-3.6
Cade Cunningham,20220128,DET,0,ORL,119,DET,103,30.12,3,17,0.17600000000000002,0,5,0.0,2,2,1.0,0,2,2,4,0,0,2,1,8,-13,.224,.176,.294,.118,0.0,9.1,3.6,23.4,0.0,0.0,10.1,28.0,56,131,-20.9
Isaiah Stewart,20220128,DET,0,ORL,119,DET,103,25.17,3,8,0.375,0,0,,0,0,,4,4,8,1,0,1,0,3,6,-7,.375,.375,.000,.000,14.4,21.8,17.3,7.3,0.0,3.3,0.0,13.5,105,126,-9.9
Hamidou Diallo,20220128,DET,0,ORL,119,DET,103,21.23,2,8,0.25,2,3,0.667,0,0,,2,2,4,1,1,0,2,2,6,-15,.375,.375,.375,.000,8.5,12.9,10.3,8.2,2.3,0.0,20.0,20.0,74,125,-11.8
Cory Joseph,20220128,DET,0,ORL,119,DET,103,20.07,4,6,0.667,2,2,1.0,0,0,,2,4,6,1,1,1,1,4,10,-10,.833,.833,.333,.000,9.0,27.3,16.3,10.7,2.5,4.1,14.3,14.8,136,119,3.9
Killian Hayes,20220128,DET,0,ORL,119,DET,103,24.58,3,8,0.375,0,3,0.0,5,6,0.833,0,6,6,6,1,2,0,3,11,-10,.517,.375,.375,.750,0.0,33.5,13.3,44.8,2.0,6.7,0.0,18.3,130,116,5.0
Trey Lyles,20220128,DET,0,ORL,119,DET,103,22.83,5,11,0.455,2,4,0.5,6,7,0.857,0,1,1,0,2,2,1,2,18,-9,.639,.545,.364,.636,0.0,6.0,2.4,0.0,4.3,7.2,6.6,28.0,122,116,5.6
Frank Jackson,20220128,DET,0,ORL,119,DET,103,21.45,4,6,0.667,1,3,0.33299999999999996,3,5,0.6,0,0,0,0,0,0,1,3,12,-1,.732,.750,.500,.833,0.0,0.0,0.0,0.0,0.0,0.0,10.9,18.2,122,133,-7.0
Rodney McGruder,20220128,DET,0,ORL,119,DET,103,20.67,2,6,0.33299999999999996,1,3,0.33299999999999996,5,6,0.833,2,1,3,4,1,0,0,2,10,-9,.579,.417,.500,1.000,8.8,6.6,7.9,34.0,2.4,0.0,0.0,17.7,145,126,4.6
Josh Jackson,20220128,DET,0,ORL,119,DET,103,15.77,0,2,0.0,0,0,,3,4,0.75,0,6,6,2,3,2,1,2,3,+5,.399,.000,.000,2.000,0.0,52.2,20.8,19.0,9.4,10.5,21.0,12.8,85,93,6.3
Saben Lee,20220128,DET,0,ORL,119,DET,103,3.35,0,0,,0,0,,0,0,,0,0,0,2,0,0,0,0,0,+4,,,,,0.0,0.0,0.0,89.6,0.0,0.0,,0.0,231,133,3.9
Cassius Stanley,20220128,DET,0,ORL,119,DET,103,2.53,1,1,1.0,0,0,,0,0,,0,0,0,0,0,0,0,0,2,+6,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,200,133,6.6
