Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Kyrie Irving,20220226,BRK,0,BRK,126,MIL,123,39.15,14,26,0.5379999999999999,2,6,0.33299999999999996,8,9,0.889,0,5,5,5,2,0,2,3,38,+4,.634,.577,.231,.346,0.0,19.2,7.4,22.8,2.4,0.0,6.3,34.5,127,121,6.5
James Johnson,20220226,BRK,0,BRK,126,MIL,123,34.57,2,6,0.33299999999999996,1,4,0.25,2,2,1.0,1,5,6,2,1,3,1,4,7,+1,.509,.417,.667,.333,2.7,21.7,10.0,6.7,1.4,10.4,12.7,9.6,109,116,-1.2
Bruce Brown,20220226,BRK,0,BRK,126,MIL,123,31.58,5,10,0.5,3,5,0.6,2,2,1.0,2,5,7,2,0,0,0,3,15,+18,.689,.650,.500,.200,6.0,23.7,12.8,8.4,0.0,0.0,0.0,14.6,152,126,2.0
Andre Drummond,20220226,BRK,0,BRK,126,MIL,123,29.37,7,9,0.778,0,0,,3,7,0.429,4,8,12,5,2,1,2,5,17,+20,.704,.778,.000,.778,12.8,40.9,23.6,25.1,3.2,4.1,14.2,20.3,138,114,8.7
Seth Curry,20220226,BRK,0,BRK,126,MIL,123,29.3,6,11,0.545,4,8,0.5,3,4,0.75,0,1,1,3,1,1,1,3,19,+17,.745,.727,.727,.364,0.0,5.1,2.0,14.4,1.6,4.1,7.3,19.9,142,121,6.6
LaMarcus Aldridge,20220226,BRK,0,BRK,126,MIL,123,18.62,3,8,0.375,0,1,0.0,5,5,1.0,2,1,3,0,0,0,1,1,11,-10,.539,.375,.125,.625,10.1,8.1,9.3,0.0,0.0,0.0,8.9,25.4,114,127,-8.2
Patty Mills,20220226,BRK,0,BRK,126,MIL,123,16.48,0,3,0.0,0,3,0.0,1,2,0.5,0,0,0,1,0,0,0,1,1,-12,.129,.000,1.000,.667,0.0,0.0,0.0,6.6,0.0,0.0,0.0,10.0,47,128,-14.8
Goran Dragić,20220226,BRK,0,BRK,126,MIL,123,14.32,2,5,0.4,1,2,0.5,1,2,0.5,2,1,3,2,0,0,0,1,6,-14,.510,.500,.400,.400,13.1,10.5,12.1,18.0,0.0,0.0,0.0,17.4,133,127,-0.1
Cam Thomas,20220226,BRK,0,BRK,126,MIL,123,13.7,4,9,0.444,1,3,0.33299999999999996,0,0,,0,1,1,2,1,0,0,1,9,-3,.500,.500,.333,.000,0.0,10.9,4.2,23.4,3.5,0.0,0.0,27.8,112,119,1.7
Kessler Edwards,20220226,BRK,0,BRK,126,MIL,123,12.92,1,5,0.2,1,2,0.5,0,0,,1,1,2,2,0,0,0,2,3,-6,.300,.300,.400,.000,7.3,11.6,9.0,18.4,0.0,0.0,0.0,16.4,97,126,-7.1
