Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Gabe Vincent,20220126,MIA,1,MIA,110,NYK,96,32.87,3,8,0.375,2,5,0.4,0,0,,0,2,2,5,2,0,2,3,8,+11,.500,.500,.625,.000,0.0,6.3,3.6,22.4,3.2,0.0,20.0,14.5,100,106,-1.7
Bam Adebayo,20220126,MIA,1,MIA,110,NYK,96,30.85,3,7,0.429,0,0,,0,0,,3,5,8,11,2,1,3,3,6,+18,.429,.429,.000,.000,13.0,16.9,15.2,52.9,3.4,4.0,30.0,15.5,120,99,9.6
Jimmy Butler,20220126,MIA,1,MIA,110,NYK,96,29.25,7,8,0.875,0,1,0.0,8,9,0.889,2,4,6,5,2,0,4,4,22,+26,.920,.875,.125,1.125,9.1,14.3,12.0,32.2,3.6,0.0,25.1,26.0,146,101,10.9
Duncan Robinson,20220126,MIA,1,MIA,110,NYK,96,26.2,9,13,0.6920000000000001,7,11,0.636,0,0,,0,2,2,1,0,1,0,5,25,+26,.962,.962,.846,.000,0.0,8.0,4.5,8.9,0.0,4.7,0.0,23.7,167,111,17.9
P.J. Tucker,20220126,MIA,1,MIA,110,NYK,96,22.6,7,9,0.778,4,6,0.667,2,2,1.0,0,1,1,0,0,0,2,3,20,+37,1.012,1.000,.667,.222,0.0,4.6,2.6,0.0,0.0,0.0,16.8,25.1,138,115,8.9
Tyler Herro,20220126,MIA,1,MIA,110,NYK,96,32.63,6,13,0.462,3,6,0.5,6,7,0.857,0,6,6,4,0,0,4,1,21,-10,.653,.577,.462,.538,0.0,19.2,10.8,20.9,0.0,0.0,19.9,29.3,109,108,-0.7
Caleb Martin,20220126,MIA,1,MIA,110,NYK,96,25.4,0,4,0.0,0,2,0.0,2,2,1.0,1,2,3,1,0,1,0,0,2,-23,.205,.000,.500,.500,5.2,8.2,6.9,5.1,0.0,4.8,0.0,9.2,76,112,-6.8
Max Strus,20220126,MIA,1,MIA,110,NYK,96,20.92,0,8,0.0,0,6,0.0,0,0,,0,3,3,2,1,0,1,2,0,-8,.000,.000,.750,.000,0.0,15.0,8.4,12.4,2.5,0.0,11.1,20.5,20,104,-21.5
Dewayne Dedmon,20220126,MIA,1,MIA,110,NYK,96,15.02,1,3,0.33299999999999996,0,0,,2,2,1.0,1,6,7,1,1,0,0,1,4,-1,.515,.333,.000,.667,8.9,41.7,27.3,9.5,3.5,0.0,0.0,12.3,134,89,3.5
Omer Yurtseven,20220126,MIA,1,MIA,110,NYK,96,2.13,1,1,1.0,0,0,,0,0,,0,0,0,0,0,0,0,1,2,-3,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,22.3,0,117,-29.7
Kyle Guy,20220126,MIA,1,MIA,110,NYK,96,2.13,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-3,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3,200,115,3.6
