Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Zach LaVine,20220112,CHI,1,BRK,138,CHI,112,32.87,8,13,0.615,2,4,0.5,4,4,1.0,0,1,1,6,1,1,5,1,22,-19,.745,.692,.308,.308,0.0,4.6,1.9,33.3,1.5,2.7,25.3,25.8,117,140,3.2
DeMar DeRozan,20220112,CHI,1,BRK,138,CHI,112,32.13,7,16,0.43799999999999994,0,0,,5,7,0.7140000000000001,2,2,4,1,1,0,2,1,19,-24,.498,.438,.000,.438,6.8,9.3,7.9,5.4,1.5,0.0,9.5,28.2,100,141,-7.6
Lonzo Ball,20220112,CHI,1,BRK,138,CHI,112,31.55,3,6,0.5,2,4,0.5,1,2,0.5,2,5,7,7,1,1,1,2,9,-14,.654,.667,.667,.333,6.9,23.8,14.0,31.9,1.5,2.8,12.7,10.7,144,137,5.3
Nikola Vučević,20220112,CHI,1,BRK,138,CHI,112,30.87,5,13,0.385,0,3,0.0,4,4,1.0,2,3,5,3,0,1,1,1,14,-22,.474,.385,.231,.308,7.1,14.6,10.2,15.4,0.0,2.8,6.3,22.0,109,142,-4.8
Derrick Jones Jr.,20220112,CHI,1,BRK,138,CHI,112,0.6,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,71.7,0,146,-86.0
Coby White,20220112,CHI,1,BRK,138,CHI,112,25.07,6,10,0.6,4,8,0.5,0,0,,0,2,2,0,2,0,1,3,16,-21,.800,.800,.800,.000,0.0,12.0,5.0,0.0,3.9,0.0,9.1,18.9,132,135,4.9
Ayo Dosunmu,20220112,CHI,1,BRK,138,CHI,112,23.35,1,3,0.33299999999999996,0,2,0.0,3,4,0.75,0,1,1,1,0,1,2,3,5,-25,.525,.333,.667,1.333,0.0,6.4,2.7,5.7,0.0,3.7,29.6,12.4,83,142,-11.5
Alfonzo McKinnie,20220112,CHI,1,BRK,138,CHI,112,19.62,2,10,0.2,1,5,0.2,0,0,,4,1,5,0,0,0,3,5,5,-17,.250,.250,.500,.000,22.2,7.6,16.1,0.0,0.0,0.0,23.1,28.5,60,145,-26.7
Troy Brown Jr.,20220112,CHI,1,BRK,138,CHI,112,15.62,3,3,1.0,2,2,1.0,0,0,,0,4,4,1,0,0,0,4,8,0,1.333,1.333,.667,.000,0.0,38.4,16.2,10.7,0.0,0.0,0.0,8.3,261,141,7.3
Tony Bradley,20220112,CHI,1,BRK,138,CHI,112,14.35,0,1,0.0,0,0,,2,2,1.0,0,5,5,0,0,2,0,0,2,-10,.532,.000,.000,2.000,0.0,52.3,22.0,0.0,0.0,12.2,0.0,5.6,124,129,-0.3
Matt Thomas,20220112,CHI,1,BRK,138,CHI,112,7.2,2,4,0.5,0,2,0.0,4,6,0.667,0,0,0,0,0,0,1,0,8,+6,.602,.500,.500,1.500,0.0,0.0,0.0,0.0,0.0,0.0,13.1,45.6,107,146,-8.5
Devon Dotson,20220112,CHI,1,BRK,138,CHI,112,4.0,0,0,,0,0,,0,0,,0,1,1,3,0,0,0,0,0,+10,,,,,0.0,37.5,15.8,94.7,0.0,0.0,,0.0,229,141,14.7
Marko Simonovic,20220112,CHI,1,BRK,138,CHI,112,2.78,1,2,0.5,0,0,,2,2,1.0,0,0,0,0,0,0,0,0,4,+6,.694,.500,.000,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.5,148,146,6.1
