Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Rui Hachimura,20220408,WAS,1,NYK,114,WAS,92,28.23,8,14,0.5710000000000001,3,5,0.6,2,4,0.5,0,3,3,1,0,1,0,1,21,-14,.666,.679,.357,.286,0.0,11.3,6.5,7.9,0.0,3.5,0.0,27.2,123,123,5.8
Deni Avdija,20220408,WAS,1,NYK,114,WAS,92,25.8,5,11,0.455,1,4,0.25,0,0,,1,3,4,3,1,0,4,2,11,-20,.500,.500,.364,.000,5.5,12.4,9.4,21.7,2.0,0.0,26.7,28.3,80,120,-7.0
Corey Kispert,20220408,WAS,1,NYK,114,WAS,92,25.62,2,5,0.4,2,5,0.4,2,2,1.0,0,6,6,1,1,0,0,1,8,-16,.680,.600,1.000,.400,0.0,25.0,14.2,6.0,2.0,0.0,0.0,11.2,134,117,2.7
Tomáš Satoranský,20220408,WAS,1,NYK,114,WAS,92,20.18,2,6,0.33299999999999996,0,2,0.0,0,0,,0,2,2,8,0,0,3,1,4,-19,.333,.333,.333,.000,0.0,10.6,6.0,62.9,0.0,0.0,33.3,21.7,83,125,-8.7
Daniel Gafford,20220408,WAS,1,NYK,114,WAS,92,19.68,4,4,1.0,0,0,,1,1,1.0,0,2,2,0,0,1,0,2,9,-16,1.014,1.000,.000,.250,0.0,10.8,6.2,0.0,0.0,5.0,0.0,11.0,207,122,2.8
Thomas Bryant,20220408,WAS,1,NYK,114,WAS,92,25.53,0,4,0.0,0,2,0.0,0,0,,0,10,10,0,0,3,1,2,0,0,.000,.000,.500,.000,0.0,41.8,23.8,0.0,0.0,11.5,20.0,9.5,0,109,-9.9
Raul Neto,20220408,WAS,1,NYK,114,WAS,92,20.3,5,7,0.7140000000000001,1,3,0.33299999999999996,3,4,0.75,0,1,1,1,0,0,4,4,14,+7,.799,.786,.429,.571,0.0,5.3,3.0,10.2,0.0,0.0,31.3,30.6,100,126,-7.8
Anthony Gill,20220408,WAS,1,NYK,114,WAS,92,15.95,2,2,1.0,0,0,,0,0,,0,2,2,2,1,0,3,2,4,-8,1.000,1.000,.000,.000,0.0,13.4,7.6,20.8,3.2,0.0,60.0,15.3,82,117,-3.5
Ish Smith,20220408,WAS,1,NYK,114,WAS,92,15.82,3,4,0.75,1,1,1.0,0,0,,0,1,1,4,1,0,2,0,7,-3,.875,.875,.250,.000,0.0,6.7,3.8,46.9,3.2,0.0,33.3,18.5,125,119,6.7
Isaiah Todd,20220408,WAS,1,NYK,114,WAS,92,15.78,2,6,0.33299999999999996,0,3,0.0,0,0,,1,0,1,0,0,0,1,2,4,-8,.333,.333,.500,.000,8.9,0.0,3.8,0.0,0.0,0.0,14.3,21.6,63,128,-16.9
Jordan Schakel,20220408,WAS,1,NYK,114,WAS,92,12.0,1,4,0.25,1,3,0.33299999999999996,2,2,1.0,0,4,4,0,1,0,1,0,5,0,.512,.375,.750,.500,0.0,35.6,20.3,0.0,4.2,0.0,17.0,23.9,83,109,-1.9
Cassius Winston,20220408,WAS,1,NYK,114,WAS,92,7.77,1,2,0.5,0,0,,2,2,1.0,0,1,1,1,0,0,2,1,4,0,.694,.500,.000,1.000,0.0,13.7,7.8,21.4,0.0,0.0,41.0,30.6,89,124,-12.4
Vernon Carey Jr.,20220408,WAS,1,NYK,114,WAS,92,7.33,0,0,,0,0,,1,2,0.5,0,0,0,0,0,0,1,1,1,-13,.568,,,,0.0,0.0,0.0,0.0,0.0,0.0,53.2,12.5,55,128,-15.2
