Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Maxi Kleber,20220107,DAL,0,DAL,130,HOU,106,25.77,3,6,0.5,2,4,0.5,0,1,0.0,1,10,11,1,1,1,3,5,8,+31,.621,.667,.667,.167,4.2,36.5,21.6,4.3,1.8,4.2,31.8,15.1,85,94,-4.2
Jalen Brunson,20220107,DAL,0,DAL,130,HOU,106,25.48,7,11,0.636,0,1,0.0,1,2,0.5,1,3,4,10,1,0,2,2,15,+31,.631,.636,.091,.182,4.3,11.1,7.9,52.6,1.8,0.0,14.4,22.5,137,103,5.9
Dorian Finney-Smith,20220107,DAL,0,DAL,130,HOU,106,23.43,4,5,0.8,1,2,0.5,1,2,0.5,0,3,3,3,0,0,0,1,10,+20,.850,.900,.400,.400,0.0,12.0,6.5,15.1,0.0,0.0,0.0,10.4,177,107,3.9
Reggie Bullock,20220107,DAL,0,DAL,130,HOU,106,23.0,5,10,0.5,5,9,0.556,0,0,,0,7,7,4,1,0,1,0,15,+20,.750,.750,.900,.000,0.0,28.6,15.4,21.6,2.0,0.0,9.1,19.7,140,99,12.2
Dwight Powell,20220107,DAL,0,DAL,130,HOU,106,18.47,6,8,0.75,0,0,,3,5,0.6,3,2,5,1,0,1,1,2,15,+15,.735,.750,.000,.625,17.7,10.2,13.7,7.8,0.0,5.9,8.9,25.0,142,103,3.8
Josh Green,20220107,DAL,0,DAL,130,HOU,106,25.02,6,7,0.857,1,1,1.0,4,5,0.8,3,2,5,2,2,0,0,3,17,-3,.924,.929,.143,.714,13.1,7.5,10.1,10.2,3.7,0.0,0.0,15.2,195,99,12.2
Tim Hardaway Jr.,20220107,DAL,0,DAL,130,HOU,106,24.12,5,11,0.455,5,10,0.5,4,7,0.5710000000000001,0,4,4,7,0,0,0,1,19,+10,.675,.682,.909,.636,0.0,15.6,8.4,35.7,0.0,0.0,0.0,24.1,153,106,12.0
Sterling Brown,20220107,DAL,0,DAL,130,HOU,106,19.33,4,7,0.5710000000000001,1,3,0.33299999999999996,0,0,,0,4,4,0,0,1,0,2,9,+9,.643,.643,.429,.000,0.0,19.5,10.5,0.0,0.0,5.6,0.0,14.9,124,101,-1.6
Frank Ntilikina,20220107,DAL,0,DAL,130,HOU,106,16.32,3,7,0.429,1,3,0.33299999999999996,0,0,,1,2,3,4,1,0,1,3,7,+2,.500,.500,.429,.000,6.7,11.5,9.3,29.3,2.8,0.0,12.5,20.2,117,100,-0.6
Trey Burke,20220107,DAL,0,DAL,130,HOU,106,15.82,3,9,0.33299999999999996,1,3,0.33299999999999996,0,0,,1,0,1,1,0,0,2,1,7,-7,.389,.389,.333,.000,6.9,0.0,3.2,7.6,0.0,0.0,18.2,28.7,75,109,-17.3
Moses Brown,20220107,DAL,0,DAL,130,HOU,106,11.03,1,3,0.33299999999999996,0,0,,0,2,0.0,0,5,5,0,0,1,2,2,2,-12,.258,.333,.000,.667,0.0,42.7,22.9,0.0,0.0,9.9,34.0,22.0,32,94,-19.9
Marquese Chriss,20220107,DAL,0,DAL,130,HOU,106,9.1,2,4,0.5,0,0,,2,4,0.5,1,2,3,1,0,0,2,2,6,+7,.521,.500,.000,1.000,12.0,20.7,16.7,13.7,0.0,0.0,25.8,35.2,90,104,-14.4
Theo Pinson,20220107,DAL,0,DAL,130,HOU,106,3.12,0,2,0.0,0,2,0.0,0,0,,0,0,0,0,0,0,0,0,0,-3,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,0,109,-35.4
