Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
LeBron James,20220112,LAL,0,SAC,125,LAL,116,38.93,13,29,0.44799999999999995,3,12,0.25,5,10,0.5,1,6,7,6,0,1,1,2,34,-12,.509,.500,.414,.345,2.4,19.5,9.6,28.5,0.0,2.1,2.9,36.1,114,127,3.5
Russell Westbrook,20220112,LAL,0,SAC,125,LAL,116,37.3,2,14,0.14300000000000002,0,5,0.0,4,5,0.8,3,9,12,6,1,0,1,3,8,-7,.247,.143,.357,.357,7.4,30.5,17.2,19.6,1.3,0.0,5.8,18.8,84,124,-11.3
Malik Monk,20220112,LAL,0,SAC,125,LAL,116,29.33,7,13,0.5379999999999999,6,9,0.667,2,2,1.0,1,6,7,3,0,2,2,4,22,-14,.793,.769,.692,.154,3.1,25.8,12.7,16.1,0.0,5.5,12.6,22.1,141,123,9.3
Avery Bradley,20220112,LAL,0,SAC,125,LAL,116,26.57,2,9,0.222,0,4,0.0,2,2,1.0,2,1,3,4,1,0,0,2,6,-12,.304,.222,.444,.222,6.9,4.8,6.0,18.8,1.8,0.0,0.0,15.2,101,127,-7.7
Trevor Ariza,20220112,LAL,0,SAC,125,LAL,116,25.23,1,4,0.25,0,2,0.0,0,0,,2,3,5,3,3,0,1,2,2,-14,.250,.250,.500,.000,7.3,15.0,10.6,14.2,5.7,0.0,20.0,8.1,91,117,-2.6
Austin Reaves,20220112,LAL,0,SAC,125,LAL,116,27.75,7,10,0.7,4,7,0.5710000000000001,1,1,1.0,2,1,3,0,0,0,0,1,19,0,.910,.900,.700,.100,6.7,4.6,5.8,0.0,0.0,0.0,0.0,15.4,181,131,6.5
Talen Horton-Tucker,20220112,LAL,0,SAC,125,LAL,116,19.23,4,9,0.444,1,3,0.33299999999999996,0,0,,0,1,1,1,0,0,3,3,9,-10,.500,.500,.333,.000,0.0,6.6,2.8,7.8,0.0,0.0,25.0,25.5,76,131,-16.6
Dwight Howard,20220112,LAL,0,SAC,125,LAL,116,14.97,3,3,1.0,0,0,,2,4,0.5,4,3,7,1,0,0,0,1,8,+9,.840,1.000,.000,1.333,24.7,25.3,24.9,9.9,0.0,0.0,0.0,13.0,184,128,5.0
Stanley Johnson,20220112,LAL,0,SAC,125,LAL,116,11.65,3,5,0.6,2,3,0.667,0,0,,0,0,0,1,0,0,1,1,8,+3,.800,.800,.600,.000,0.0,0.0,0.0,13.9,0.0,0.0,16.7,21.0,127,132,1.9
Wayne Ellington,20220112,LAL,0,SAC,125,LAL,116,9.03,0,2,0.0,0,2,0.0,0,0,,0,0,0,0,1,0,0,0,0,+12,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,5.3,0.0,0.0,9.0,0,120,-13.2
