Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Tyus Jones,20220330,MEM,0,MEM,112,SAS,111,35.65,10,21,0.47600000000000003,5,10,0.5,0,0,,1,4,5,6,2,0,0,0,25,+4,.595,.595,.476,.000,3.2,15.4,8.7,26.5,2.9,0.0,0.0,26.2,138,118,9.3
Desmond Bane,20220330,MEM,0,MEM,112,SAS,111,33.07,5,11,0.455,3,5,0.6,3,3,1.0,0,3,3,3,0,1,1,1,16,-1,.649,.591,.455,.273,0.0,12.4,5.7,11.9,0.0,3.0,7.5,17.9,134,122,1.1
Dillon Brooks,20220330,MEM,0,MEM,112,SAS,111,31.45,9,17,0.529,2,6,0.33299999999999996,1,4,0.25,2,4,6,4,0,0,2,5,21,+6,.560,.588,.353,.235,7.3,17.4,11.9,20.2,0.0,0.0,9.6,29.4,114,124,-3.3
Steven Adams,20220330,MEM,0,MEM,112,SAS,111,30.95,3,4,0.75,0,0,,2,2,1.0,3,5,8,2,1,0,2,4,8,+2,.820,.750,.000,.500,11.1,22.2,16.1,7.9,1.7,0.0,29.1,9.9,135,119,-2.6
Jaren Jackson Jr.,20220330,MEM,0,MEM,112,SAS,111,25.3,4,10,0.4,1,6,0.16699999999999998,0,0,,1,4,5,5,1,2,2,2,9,+5,.450,.450,.600,.000,4.5,21.7,12.3,26.1,2.0,7.9,16.7,21.1,102,113,2.0
De'Anthony Melton,20220330,MEM,0,MEM,112,SAS,111,24.17,6,12,0.5,4,8,0.5,0,0,,0,4,4,0,0,0,1,1,16,-11,.667,.667,.667,.000,0.0,22.7,10.3,0.0,0.0,0.0,7.7,23.9,119,123,0.2
Kyle Anderson,20220330,MEM,0,MEM,112,SAS,111,22.68,2,5,0.4,0,1,0.0,0,0,,2,1,3,4,3,0,2,2,4,-4,.400,.400,.200,.000,10.1,6.0,8.2,21.3,6.8,0.0,28.6,13.7,98,110,0.6
Brandon Clarke,20220330,MEM,0,MEM,112,SAS,111,17.03,4,6,0.667,1,1,1.0,1,1,1.0,2,2,4,1,0,1,1,0,10,-1,.776,.750,.167,.167,13.4,16.1,14.6,8.6,0.0,5.9,13.4,19.4,143,120,6.3
Ziaire Williams,20220330,MEM,0,MEM,112,SAS,111,11.05,1,4,0.25,0,2,0.0,1,1,1.0,0,1,1,0,1,1,1,0,3,+4,.338,.250,.500,.250,0.0,12.4,5.6,0.0,4.6,9.0,18.4,21.9,61,107,-7.5
John Konchar,20220330,MEM,0,MEM,112,SAS,111,8.6,0,1,0.0,0,0,,0,0,,1,0,1,1,0,0,0,0,0,+1,.000,.000,.000,.000,13.3,0.0,7.2,12.7,0.0,0.0,0.0,5.2,105,127,-6.7
