Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Cole Anthony,20220205,ORL,1,MEM,135,ORL,115,30.8,8,14,0.5710000000000001,2,4,0.5,4,4,1.0,1,5,6,5,0,0,3,2,22,-9,.698,.643,.286,.286,2.9,16.6,9.4,29.4,0.0,0.0,16.0,26.2,122,131,2.2
Jalen Suggs,20220205,ORL,1,MEM,135,ORL,115,29.0,5,12,0.41700000000000004,3,6,0.5,4,5,0.8,0,4,4,5,1,0,1,3,17,-18,.599,.542,.500,.417,0.0,14.1,6.6,26.9,1.6,0.0,6.6,22.5,121,129,1.7
Franz Wagner,20220205,ORL,1,MEM,135,ORL,115,26.72,5,9,0.556,3,5,0.6,2,2,1.0,0,1,1,3,0,0,0,2,15,-13,.759,.722,.556,.222,0.0,3.8,1.8,18.0,0.0,0.0,0.0,15.9,152,136,3.4
Wendell Carter Jr.,20220205,ORL,1,MEM,135,ORL,115,23.43,4,10,0.4,0,5,0.0,4,6,0.667,2,8,10,2,0,0,2,4,12,-14,.475,.400,.500,.600,7.7,34.9,20.5,13.3,0.0,0.0,13.7,26.8,95,125,-8.5
Mo Bamba,20220205,ORL,1,MEM,135,ORL,115,19.77,1,6,0.16699999999999998,1,3,0.33299999999999996,0,0,,1,2,3,2,0,2,0,2,3,-20,.250,.250,.500,.000,4.6,10.3,7.3,13.3,0.0,7.4,0.0,13.0,78,129,-6.4
Gary Harris,20220205,ORL,1,MEM,135,ORL,115,24.28,3,6,0.5,3,6,0.5,1,2,0.5,0,1,1,2,1,0,0,1,10,-11,.727,.750,1.000,.333,0.0,4.2,2.0,12.0,1.9,0.0,0.0,12.2,141,131,2.5
Chuma Okeke,20220205,ORL,1,MEM,135,ORL,115,18.68,1,7,0.14300000000000002,0,5,0.0,0,0,,0,3,3,3,0,0,0,1,2,-25,.143,.143,.714,.000,0.0,16.4,7.7,21.2,0.0,0.0,0.0,16.1,55,132,-13.0
Moritz Wagner,20220205,ORL,1,MEM,135,ORL,115,16.97,2,5,0.4,2,5,0.4,3,6,0.5,0,5,5,2,0,0,1,2,9,+3,.589,.600,1.000,1.200,0.0,30.1,14.1,17.0,0.0,0.0,11.6,21.9,109,127,-1.0
Ignas Brazdeikis,20220205,ORL,1,MEM,135,ORL,115,16.08,5,8,0.625,2,4,0.5,1,2,0.5,1,2,3,0,0,0,1,1,13,+11,.732,.750,.500,.250,5.6,12.7,9.0,0.0,0.0,0.0,10.1,26.4,118,133,2.4
Admiral Schofield,20220205,ORL,1,MEM,135,ORL,115,12.33,2,4,0.5,1,3,0.33299999999999996,1,2,0.5,0,0,0,2,0,0,0,0,6,0,.615,.625,.750,.500,0.0,0.0,0.0,24.9,0.0,0.0,0.0,17.0,132,137,3.3
Robin Lopez,20220205,ORL,1,MEM,135,ORL,115,11.2,1,4,0.25,0,0,,0,0,,1,0,1,1,0,0,0,2,2,+12,.250,.250,.000,.000,8.1,0.0,4.3,12.3,0.0,0.0,0.0,15.3,79,137,-14.2
Terrence Ross,20220205,ORL,1,MEM,135,ORL,115,10.73,2,5,0.4,0,2,0.0,0,0,,1,0,1,0,0,0,1,0,4,-16,.400,.400,.400,.000,8.4,0.0,4.5,0.0,0.0,0.0,16.7,24.0,73,137,-14.7
