Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
DeMar DeRozan,20211229,CHI,1,CHI,131,ATL,117,35.7,8,18,0.444,0,0,,4,4,1.0,0,4,4,8,0,1,0,1,20,+18,.506,.444,.000,.222,0.0,12.0,6.9,26.1,0.0,2.0,0.0,24.9,122,121,-4.3
Coby White,20211229,CHI,1,CHI,131,ATL,117,35.18,6,14,0.429,3,9,0.33299999999999996,2,4,0.5,0,3,3,12,0,1,3,3,17,+13,.539,.536,.643,.286,0.0,9.1,5.2,37.4,0.0,2.1,16.0,24.0,114,121,-2.0
Nikola Vučević,20211229,CHI,1,CHI,131,ATL,117,32.63,8,14,0.5710000000000001,0,3,0.0,0,0,,3,17,20,1,3,1,2,0,16,+14,.571,.571,.214,.000,13.4,55.6,37.7,3.7,4.4,2.2,12.5,22.1,107,101,-1.0
Zach LaVine,20211229,CHI,1,CHI,131,ATL,117,31.88,10,13,0.769,5,7,0.7140000000000001,0,0,,0,2,2,5,0,0,4,1,25,+16,.962,.962,.538,.000,0.0,6.7,3.9,20.4,0.0,0.0,23.5,24.0,131,124,4.2
Javonte Green,20211229,CHI,1,CHI,131,ATL,117,23.12,4,5,0.8,0,0,,6,8,0.75,1,1,2,3,2,1,0,3,14,+24,.822,.800,.000,1.600,6.3,4.6,5.3,14.3,4.1,3.1,0.0,16.6,178,112,8.3
Troy Brown Jr.,20211229,CHI,1,CHI,131,ATL,117,23.3,1,2,0.5,0,1,0.0,2,2,1.0,0,3,3,6,3,0,0,1,4,-8,.694,.500,.500,1.000,0.0,13.7,7.9,24.8,6.1,0.0,0.0,5.6,180,109,10.0
Ayo Dosunmu,20211229,CHI,1,CHI,131,ATL,117,19.52,6,7,0.857,1,1,1.0,1,2,0.5,0,2,2,1,1,2,3,2,14,+1,.888,.929,.143,.286,0.0,10.9,6.3,6.6,2.4,7.5,27.6,25.1,108,111,2.8
Matt Thomas,20211229,CHI,1,CHI,131,ATL,117,16.25,2,3,0.667,1,1,1.0,0,0,,0,0,0,1,0,0,0,1,5,-1,.833,.833,.333,.000,0.0,0.0,0.0,6.4,0.0,0.0,0.0,8.3,162,125,-3.1
Tyler Cook,20211229,CHI,1,CHI,131,ATL,117,12.32,5,6,0.833,0,0,,0,0,,2,1,3,0,0,0,0,2,10,+2,.833,.833,.000,.000,23.6,8.7,15.0,0.0,0.0,0.0,0.0,21.9,169,122,-0.6
Derrick Jones Jr.,20211229,CHI,1,CHI,131,ATL,117,4.5,0,0,,0,0,,2,2,1.0,0,2,2,1,0,0,0,2,2,-5,1.136,,,,0.0,47.4,27.4,20.5,0.0,0.0,0.0,8.8,241,112,5.5
Devon Dotson,20211229,CHI,1,CHI,131,ATL,117,3.05,1,1,1.0,0,0,,0,0,,0,0,0,0,0,0,0,2,2,-2,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,200,122,-10.9
Mac McClung,20211229,CHI,1,CHI,131,ATL,117,2.55,1,1,1.0,0,0,,0,0,,0,0,0,0,0,0,1,0,2,-2,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,35.3,65,125,-15.3
