Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Ja Morant,20220224,MEM,0,MIN,119,MEM,114,34.75,7,25,0.28,0,4,0.0,6,9,0.667,3,5,8,4,2,1,3,1,20,-1,.345,.280,.160,.360,7.4,15.3,10.9,19.5,2.8,2.7,9.4,33.8,90,117,-4.2
Jaren Jackson Jr.,20220224,MEM,0,MIN,119,MEM,114,31.57,6,15,0.4,0,2,0.0,9,11,0.818,5,6,11,1,2,3,1,3,21,-7,.529,.400,.133,.733,13.6,20.3,16.6,5.3,3.0,8.9,4.8,24.3,130,111,5.8
Desmond Bane,20220224,MEM,0,MIN,119,MEM,114,29.45,5,15,0.33299999999999996,2,8,0.25,2,2,1.0,1,2,3,0,1,0,2,5,14,-3,.441,.400,.533,.133,2.9,7.2,4.8,0.0,1.6,0.0,11.2,22.3,97,123,-9.5
Steven Adams,20220224,MEM,0,MIN,119,MEM,114,27.42,2,6,0.33299999999999996,0,0,,2,4,0.5,6,6,12,5,0,1,2,4,6,-7,.387,.333,.000,.667,18.8,23.3,20.8,25.4,0.0,3.4,20.5,13.1,105,120,-1.6
Ziaire Williams,20220224,MEM,0,MIN,119,MEM,114,27.1,7,11,0.636,3,6,0.5,4,4,1.0,3,1,4,1,1,0,2,4,21,-7,.823,.773,.545,.364,9.5,3.9,7.0,6.9,1.8,0.0,13.6,20.0,150,124,9.0
Brandon Clarke,20220224,MEM,0,MIN,119,MEM,114,23.02,4,5,0.8,0,0,,2,6,0.33299999999999996,5,3,8,3,0,1,1,2,10,-2,.654,.800,.000,1.200,18.6,13.9,16.5,21.1,0.0,4.1,11.6,13.8,132,123,4.8
De'Anthony Melton,20220224,MEM,0,MIN,119,MEM,114,21.68,3,9,0.33299999999999996,2,6,0.33299999999999996,4,4,1.0,0,5,5,6,1,0,1,1,12,0,.558,.444,.667,.444,0.0,24.6,11.0,42.4,2.2,0.0,8.5,19.9,140,117,9.8
John Konchar,20220224,MEM,0,MIN,119,MEM,114,17.9,2,3,0.667,1,2,0.5,0,0,,3,3,6,1,0,1,0,0,5,0,.833,.833,.667,.000,14.4,17.9,15.9,8.2,0.0,5.3,0.0,6.2,191,121,6.6
Kyle Anderson,20220224,MEM,0,MIN,119,MEM,114,13.87,1,3,0.33299999999999996,0,0,,0,0,,0,2,2,1,0,0,3,1,2,+6,.333,.333,.000,.000,0.0,15.4,6.9,10.0,0.0,0.0,50.0,15.9,41,125,-18.1
Tyus Jones,20220224,MEM,0,MIN,119,MEM,114,13.25,1,6,0.16699999999999998,1,3,0.33299999999999996,0,0,,0,0,0,3,2,0,0,0,3,-4,.250,.250,.500,.000,0.0,0.0,0.0,31.6,7.2,0.0,0.0,16.6,98,113,1.5
