Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Jalen Brunson,20211212,DAL,0,DAL,103,OKC,84,30.53,6,14,0.429,1,4,0.25,5,6,0.833,1,8,9,3,0,0,2,1,18,+22,.541,.464,.286,.429,3.4,26.8,15.2,16.5,0.0,0.0,10.7,27.6,106,94,-0.2
Kristaps Porziņģis,20211212,DAL,0,DAL,103,OKC,84,29.95,6,17,0.353,0,3,0.0,1,1,1.0,0,7,7,3,0,1,1,3,13,+13,.373,.353,.176,.059,0.0,23.9,12.1,16.9,0.0,3.7,5.4,27.8,80,90,-5.7
Dorian Finney-Smith,20211212,DAL,0,DAL,103,OKC,84,28.93,3,10,0.3,2,5,0.4,0,0,,2,4,6,5,3,2,1,2,8,+12,.400,.400,.500,.000,7.2,14.1,10.7,25.1,5.3,7.7,9.1,17.2,99,76,8.8
Reggie Bullock,20211212,DAL,0,DAL,103,OKC,84,26.3,2,5,0.4,1,4,0.25,1,1,1.0,1,3,4,2,0,0,0,2,6,+20,.551,.500,.800,.200,4.0,11.6,7.8,10.6,0.0,0.0,0.0,9.4,130,95,-1.7
Dwight Powell,20211212,DAL,0,DAL,103,OKC,84,12.67,1,3,0.33299999999999996,0,1,0.0,2,2,1.0,1,3,4,0,0,0,0,0,4,+2,.515,.333,.333,.667,8.2,24.2,16.3,0.0,0.0,0.0,0.0,13.9,123,94,-3.2
Maxi Kleber,20211212,DAL,0,DAL,103,OKC,84,29.73,6,12,0.5,1,6,0.16699999999999998,3,3,1.0,1,6,7,2,0,0,0,2,16,+10,.601,.542,.500,.250,3.5,20.6,12.2,11.4,0.0,0.0,0.0,20.3,130,94,3.7
Tim Hardaway Jr.,20211212,DAL,0,DAL,103,OKC,84,23.22,2,9,0.222,2,6,0.33299999999999996,0,0,,1,4,5,3,0,0,0,2,6,+4,.333,.333,.667,.000,4.5,17.6,11.1,18.3,0.0,0.0,0.0,17.5,90,95,-4.6
Moses Brown,20211212,DAL,0,DAL,103,OKC,84,20.33,5,6,0.833,0,0,,5,8,0.625,2,4,6,0,1,2,2,2,15,+9,.788,.833,.000,1.333,10.3,20.1,15.2,0.0,2.5,11.0,17.4,25.6,128,78,8.8
Josh Green,20211212,DAL,0,DAL,103,OKC,84,18.43,3,5,0.6,1,2,0.5,1,2,0.5,1,4,5,2,1,0,0,2,8,+6,.680,.700,.400,.400,5.7,22.2,14.0,17.3,2.8,0.0,0.0,14.4,146,87,8.2
Trey Burke,20211212,DAL,0,DAL,103,OKC,84,17.47,3,8,0.375,1,2,0.5,0,0,,0,1,1,5,0,0,0,2,7,-3,.438,.438,.250,.000,0.0,5.8,3.0,46.2,0.0,0.0,0.0,20.7,112,96,0.1
Frank Ntilikina,20211212,DAL,0,DAL,103,OKC,84,2.43,1,1,1.0,0,0,,0,0,,0,0,0,0,0,0,0,0,2,0,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6,200,97,12.1
